#{"t_start": 1652374387.1519566, "env_id": null}
r,l,t
40000,1,73045.51655
40000,1,73050.890944
40000,1,73055.515058
40000,1,73060.306283
40000,1,73064.853783
40000,1,73069.516933
2950.07631,1,73084.278161
40000,1,73088.839399
40000,1,73093.438567
40000,1,73097.979158
40000,1,73102.911453
2965.71713,1,73118.080112
40000,1,73122.691031
40000,1,73127.481825
40000,1,73132.112816
2951.493693,1,73147.33065
40000,1,73151.680945
2939.121152,1,73167.306382
40000,1,73171.8869
40000,1,73176.420949
40000,1,73181.264391
40000,1,73185.893677
40000,1,73190.315885
40000,1,73194.842041
2926.611396,1,73210.226316
40000,1,73214.618849
40000,1,73219.836905
40000,1,73224.540177
2945.148388,1,73240.23351
40000,1,73244.855771
2949.284069,1,73260.431031
40000,1,73265.000276
40000,1,73269.976887
40000,1,73274.511329
40000,1,73279.002142
40000,1,73284.28938
40000,1,73288.65385
2950.720257,1,73303.874475
40000,1,73308.435122
2969.160904,1,73323.973194
2948.486729,1,73339.777411
40000,1,73344.464944
2930.435912,1,73360.230663
40000,1,73365.120187
40000,1,73369.767078
40000,1,73374.736991
2931.981029,1,73390.016807
40000,1,73394.813504
40000,1,73399.276599
2909.334355,1,73414.841185
40000,1,73419.359287
40000,1,73424.741556
40000,1,73429.299534
40000,1,73434.070938
40000,1,73438.799237
40000,1,73443.40318
2962.099658,1,73458.643847
2966.844585,1,73474.510918
40000,1,73479.130103
40000,1,73483.60291
2961.266321,1,73499.152438
40000,1,73504.384926
40000,1,73509.569985
40000,1,73514.669278
40000,1,73518.970375
40000,1,73523.472404
2957.665177,1,73538.55082
40000,1,73543.089307
2959.028473,1,73558.363488
40000,1,73563.000616
40000,1,73567.691166
40000,1,73572.334318
2968.071894,1,73587.642974
2964.546228,1,73603.078383
40000,1,73607.5181
40000,1,73611.979897
40000,1,73616.474843
40000,1,73621.430772
2960.973058,1,73636.728206
2951.485233,1,73652.315167
40000,1,73656.867866
40000,1,73661.71328
40000,1,73666.042239
40000,1,73681.064846
40000,1,73686.38952
2942.187644,1,73701.92092
40000,1,73706.605535
40000,1,73710.836184
40000,1,73715.434559
40000,1,73720.087678
40000,1,73724.683269
40000,1,73729.303793
2947.443197,1,73744.591259
40000,1,73749.354419
40000,1,73754.238533
2961.104332,1,73769.504132
40000,1,73774.29196
40000,1,73778.831418
40000,1,73783.327781
2923.443869,1,73798.701172
40000,1,73803.264603
40000,1,73807.82578
2971.939055,1,73823.293105
2944.64314,1,73839.243653
40000,1,73843.719726
2944.275796,1,73859.261952
40000,1,73863.870231
40000,1,73868.501131
2994.414246,1,73884.043898
2949.575699,1,73900.015311
40000,1,73904.672778
40000,1,73909.734265
40000,1,73914.676587
40000,1,73919.472505
2909.292152,1,73935.123235
2938.398678,1,73951.019477
40000,1,73955.422429
2940.695186,1,73970.72969
40000,1,73976.042377
2959.462178,1,73991.518867
40000,1,73996.244238
2938.790414,1,74011.932925
2970.997145,1,74027.480228
2974.725849,1,74043.557181
40000,1,74048.586473
40000,1,74053.22341
40000,1,74058.122191
40000,1,74062.952813
40000,1,74067.271078
40000,1,74071.850598
40000,1,74076.340837
2956.993002,1,74091.389863
40000,1,74095.966144
40000,1,74100.518449
40000,1,74105.413986
2967.866542,1,74120.857902
2966.971285,1,74136.462598
2954.878529,1,74152.158231
40000,1,74156.685025
40000,1,74161.528448
40000,1,74166.143607
40000,1,74170.804162
40000,1,74175.439721
40000,1,74180.160495
40000,1,74184.784875
2969.811358,1,74199.781997
40000,1,74204.290224
40000,1,74208.9327
2955.369023,1,74224.584871
40000,1,74229.262742
2952.064423,1,74244.854111
2962.269185,1,74260.317955
40000,1,74265.020088
40000,1,74269.853661
2965.829815,1,74285.229807
40000,1,74289.803958
40000,1,74294.615405
2978.825188,1,74310.16168
2921.654008,1,74325.973135
40000,1,74330.469409
40000,1,74334.881489
40000,1,74339.551471
2977.389788,1,74354.951007
40000,1,74359.40397
2955.88198,1,74374.970215
40000,1,74379.744338
40000,1,74384.543361
2938.403795,1,74399.968553
2974.387954,1,74415.850939
40000,1,74420.839705
2955.588056,1,74436.182523
2969.665178,1,74452.071955
2972.768036,1,74467.894266
40000,1,74472.556809
40000,1,74477.281626
40000,1,74481.917233
2963.057426,1,74497.111291
2935.64341,1,74512.627051
2980.857785,1,74528.216083
40000,1,74532.870933
40000,1,74537.418426
2975.950566,1,74552.709752
40000,1,74557.220832
40000,1,74561.889414
2985.6048,1,74577.325846
2944.175543,1,74592.746922
2942.044134,1,74608.355879
40000,1,74612.957066
40000,1,74617.381286
40000,1,74622.048748
2974.070656,1,74637.400441
2963.945933,1,74653.051947
40000,1,74657.431331
2941.129294,1,74672.949507
40000,1,74677.982661
2983.780515,1,74693.699459
2948.234594,1,74709.49744
2973.035657,1,74725.344937
2948.34663,1,74740.945953
2963.779285,1,74756.3653
40000,1,74761.380819
2946.668104,1,74777.340327
2951.986216,1,74792.983729
2944.903072,1,74808.414485
40000,1,74813.567745
2987.300583,1,74829.243353
2945.811515,1,74844.736726
2962.985621,1,74860.273644
40000,1,74864.739487
2953.517677,1,74880.397478
2939.30127,1,74896.317165
2935.976587,1,74912.020873
40000,1,74916.553605
40000,1,74921.199496
40000,1,74925.958625
40000,1,74930.564523
40000,1,74935.209956
2952.515057,1,74950.655019
40000,1,74955.222653
2935.670045,1,74970.701993
40000,1,74976.143102
40000,1,74980.625684
40000,1,74985.532979
40000,1,74990.126789
2936.574584,1,75005.959711
40000,1,75010.490614
40000,1,75015.213715
40000,1,75019.686103
40000,1,75024.157343
40000,1,75029.082336
40000,1,75033.637031
2983.531977,1,75048.56358
40000,1,75053.036398
40000,1,75059.712461
40000,1,75064.203271
40000,1,75069.141043
40000,1,75074.443684
40000,1,75078.972558
2990.85904,1,75094.369747
2955.956931,1,75110.058494
40000,1,75114.668735
40000,1,75119.259614
40000,1,75123.894475
40000,1,75128.652487
40000,1,75133.134243
2952.275007,1,75148.085286
2954.849134,1,75163.566329
40000,1,75168.193784
40000,1,75172.715093
2925.293801,1,75188.120186
40000,1,75193.108829
40000,1,75197.659041
2965.525772,1,75212.963209
40000,1,75217.912544
40000,1,75223.029302
2970.872434,1,75238.18198
2988.802736,1,75254.022499
40000,1,75258.619974
40000,1,75263.430416
40000,1,75267.987547
40000,1,75272.534241
40000,1,75277.115501
40000,1,75281.769969
2987.457909,1,75297.135885
40000,1,75301.582719
40000,1,75306.040723
40000,1,75311.433153
40000,1,75316.360018
2945.902336,1,75331.55642
2931.939032,1,75347.184771
2976.296975,1,75362.770794
2958.303559,1,75378.241704
40000,1,75382.961804
40000,1,75387.420627
40000,1,75392.119797
40000,1,75396.819548
40000,1,75401.482932
40000,1,75406.399568
2981.766413,1,75421.659506
40000,1,75426.511204
2937.331915,1,75442.203769
2959.500367,1,75457.755116
40000,1,75462.909553
40000,1,75467.663844
40000,1,75472.327015
2982.985568,1,75487.683714
40000,1,75492.298186
2942.389943,1,75508.409298
40000,1,75512.877886
2960.627982,1,75528.314996
40000,1,75532.95387
2949.546871,1,75548.698506
40000,1,75553.558324
2939.596288,1,75569.006989
40000,1,75573.468794
40000,1,75578.631633
2932.17597,1,75594.188102
40000,1,75599.091071
40000,1,75603.684136
2946.538798,1,75618.920605
40000,1,75623.398474
40000,1,75627.871417
2962.86348,1,75643.15039
40000,1,75647.668781
40000,1,75652.143708
2970.04719,1,75667.376783
40000,1,75672.33422
40000,1,75676.951242
2962.948182,1,75692.357722
3005.346453,1,75708.235142
40000,1,75712.808607
40000,1,75717.336337
2950.937706,1,75732.64888
40000,1,75737.558907
2966.494187,1,75753.165577
40000,1,75757.565746
40000,1,75762.402015
2935.154767,1,75777.737742
40000,1,75782.335437
40000,1,75786.958234
40000,1,75791.848466
2930.088188,1,75807.262028
40000,1,75811.848724
40000,1,75816.294165
2973.625871,1,75831.673743
2943.422453,1,75847.173779
40000,1,75851.988964
40000,1,75856.69666
40000,1,75861.440776
2984.56186,1,75876.715788
40000,1,75881.608984
40000,1,75886.334768
40000,1,75891.150005
40000,1,75895.677326
2969.642419,1,75910.912029
2945.949901,1,75926.579159
2951.911941,1,75942.222127
2966.613949,1,75957.769616
40000,1,75962.440589
40000,1,75966.99368
40000,1,75971.560001
40000,1,75976.187911
2967.061076,1,75991.308726
40000,1,75996.098393
40000,1,76000.659923
40000,1,76005.102775
2944.780245,1,76020.550759
40000,1,76025.025062
2953.698033,1,76040.583228
2944.659626,1,76056.318448
40000,1,76060.831759
40000,1,76065.387599
40000,1,76070.567573
40000,1,76075.235712
40000,1,76080.062572
2928.612726,1,76095.273845
40000,1,76099.906181
40000,1,76114.498109
2930.095638,1,76130.299111
2945.730288,1,76146.462543
40000,1,76150.945098
40000,1,76155.595316
40000,1,76160.178287
40000,1,76164.92969
2976.003499,1,76180.123451
2938.613111,1,76195.966466
2976.30224,1,76211.509585
40000,1,76216.180496
40000,1,76220.943192
40000,1,76225.32856
40000,1,76229.960118
40000,1,76234.616072
40000,1,76239.184707
40000,1,76243.920584
40000,1,76248.592848
2962.683315,1,76263.471324
40000,1,76268.273491
40000,1,76273.035887
40000,1,76277.643113
40000,1,76282.545924
40000,1,76287.174729
40000,1,76291.844773
2979.472189,1,76306.770631
2950.104657,1,76322.627758
40000,1,76326.976991
40000,1,76331.611344
40000,1,76336.288945
2963.878843,1,76352.033468
40000,1,76356.653269
40000,1,76361.390088
2992.063764,1,76376.902144
40000,1,76382.077902
2937.946728,1,76397.865878
2979.317888,1,76413.437412
40000,1,76419.169614
40000,1,76424.043181
2928.71283,1,76439.671017
40000,1,76444.379575
2962.878586,1,76460.153077
2964.171306,1,76476.205254
2945.244947,1,76492.002339
40000,1,76496.920199
40000,1,76501.469016
40000,1,76505.863857
40000,1,76510.319189
40000,1,76514.863538
40000,1,76519.487525
40000,1,76523.897678
40000,1,76528.357928
2941.649846,1,76542.982129
2926.703763,1,76558.687914
40000,1,76563.333401
2944.993232,1,76578.689659
40000,1,76583.570369
40000,1,76588.226255
2943.639002,1,76603.630934
2925.392781,1,76619.354473
40000,1,76623.853116
40000,1,76628.412365
40000,1,76632.878481
40000,1,76637.437027
40000,1,76641.881392
2942.555048,1,76657.026941
40000,1,76661.662259
40000,1,76666.248221
2937.687183,1,76681.698858
2961.427124,1,76697.333002
40000,1,76701.938266
40000,1,76708.387597
40000,1,76713.091578
40000,1,76717.740191
40000,1,76723.045624
2952.124895,1,76738.64079
40000,1,76743.095671
40000,1,76747.717448
40000,1,76752.25025
40000,1,76756.758099
40000,1,76761.273731
40000,1,76765.782819
40000,1,76770.503016
2927.843521,1,76785.595865
40000,1,76790.082066
2969.555703,1,76805.365213
40000,1,76812.713847
40000,1,76817.342608
40000,1,76822.326627
40000,1,76826.916884
40000,1,76831.593398
40000,1,76836.34726
2942.043976,1,76851.738844
40000,1,76856.296741
40000,1,76860.681701
2986.282412,1,76876.103874
2982.525233,1,76892.282727
40000,1,76897.40948
40000,1,76902.051811
40000,1,76906.791073
40000,1,76911.248022
2955.82921,1,76926.50812
40000,1,76930.908482
40000,1,76935.61968
40000,1,76940.072019
40000,1,76944.629547
40000,1,76952.016373
2975.242005,1,76967.431648
40000,1,76972.29926
40000,1,76976.848651
40000,1,76981.3012
40000,1,76989.32239
40000,1,76993.83297
2971.91195,1,77009.205106
2981.951904,1,77024.977929
40000,1,77029.559463
40000,1,77034.258552
40000,1,77038.957996
2952.988627,1,77054.420793
40000,1,77059.295366
40000,1,77064.016277
2955.744336,1,77079.272008
2948.281185,1,77095.08619
40000,1,77099.613478
40000,1,77104.136073
40000,1,77108.722804
40000,1,77113.224701
40000,1,77117.624855
40000,1,77122.16379
40000,1,77126.795516
2964.311754,1,77141.990041
40000,1,77147.300617
40000,1,77154.071003
40000,1,77158.650124
40000,1,77163.084195
2962.928715,1,77178.699502
2948.106201,1,77194.415064
40000,1,77198.862006
40000,1,77203.596209
40000,1,77207.917011
40000,1,77212.519384
2993.389675,1,77227.760763
2962.076796,1,77243.932484
40000,1,77249.75993
40000,1,77254.513017
2941.732606,1,77270.156639
40000,1,77274.71286
2966.589598,1,77290.404992
40000,1,77294.863038
40000,1,77299.451997
40000,1,77304.079675
40000,1,77308.711554
40000,1,77313.277088
40000,1,77317.906152
40000,1,77322.391545
40000,1,77326.825714
40000,1,77331.771357
40000,1,77336.267526
40000,1,77340.946802
40000,1,77345.516566
40000,1,77350.048318
2972.160751,1,77365.293408
40000,1,77369.812189
40000,1,77374.853414
40000,1,77379.562101
40000,1,77384.230444
40000,1,77388.967977
40000,1,77393.39567
2939.265637,1,77408.601003
40000,1,77413.20073
40000,1,77417.912459
2955.15278,1,77433.184831
2934.392672,1,77449.189524
2981.051901,1,77464.873426
40000,1,77469.490008
40000,1,77473.880896
40000,1,77478.499613
40000,1,77483.270306
40000,1,77487.829629
3001.755699,1,77503.28433
40000,1,77507.714218
2935.593071,1,77523.17355
40000,1,77528.240855
2937.686724,1,77543.882513
40000,1,77548.61279
40000,1,77553.387847
2967.289836,1,77568.841749
2967.623817,1,77584.487677
40000,1,77588.89873
40000,1,77593.664779
2943.886416,1,77608.833765
2967.050482,1,77624.568914
40000,1,77629.130292
40000,1,77633.411841
2952.514266,1,77649.23716
2993.585424,1,77664.948222
40000,1,77669.541116
40000,1,77674.025926
2952.709296,1,77689.536443
40000,1,77694.164919
2918.372862,1,77709.880454
40000,1,77714.437031
40000,1,77719.065511
40000,1,77723.724562
2992.587926,1,77739.094175
40000,1,77743.574786
40000,1,77748.232571
40000,1,77753.08062
2976.466006,1,77768.414155
40000,1,77772.975553
40000,1,77777.842131
40000,1,77782.567974
40000,1,77789.265434
2950.135875,1,77804.972435
40000,1,77810.007843
40000,1,77814.457264
40000,1,77820.233202
40000,1,77824.885619
2968.672567,1,77840.252357
40000,1,77845.135183
2917.179366,1,77860.770041
2970.782912,1,77876.762252
2951.569106,1,77892.657774
40000,1,77897.161199
40000,1,77910.213659
40000,1,77914.770811
40000,1,77919.321934
40000,1,77923.985233
40000,1,77928.659784
2954.751571,1,77944.120336
2967.413439,1,77959.532275
40000,1,77963.949865
40000,1,77968.47034
40000,1,77973.203581
40000,1,77977.71926
40000,1,77982.210243
2972.881358,1,77997.335097
40000,1,78002.064459
2948.010793,1,78017.51427
40000,1,78022.293364
40000,1,78027.429725
40000,1,78032.176916
40000,1,78036.610062
40000,1,78041.097295
40000,1,78045.598037
2940.148533,1,78060.778924
40000,1,78065.309512
40000,1,78069.997826
40000,1,78074.493163
40000,1,78078.992906
40000,1,78083.618725
2973.183513,1,78098.894726
40000,1,78103.285788
40000,1,78107.987429
40000,1,78112.658455
40000,1,78117.1374
40000,1,78121.818107
40000,1,78126.564191
40000,1,78131.134204
40000,1,78135.701562
2982.790362,1,78150.903637
40000,1,78155.653233
40000,1,78160.207786
2942.397593,1,78175.621911
40000,1,78180.216139
40000,1,78184.901818
2983.175548,1,78200.379246
40000,1,78205.371521
2959.41285,1,78220.733396
40000,1,78225.10004
40000,1,78229.627788
40000,1,78234.527762
40000,1,78239.265861
40000,1,78243.986711
40000,1,78248.780857
40000,1,78253.447723
40000,1,78258.062162
2962.664168,1,78273.097594
40000,1,78277.524457
40000,1,78282.61391
40000,1,78287.293979
40000,1,78291.992357
2970.186076,1,78307.361335
2933.021445,1,78323.120722
40000,1,78327.757725
2969.151214,1,78343.387283
2932.627643,1,78359.266452
40000,1,78363.70515
40000,1,78368.297178
40000,1,78372.812904
40000,1,78377.617488
40000,1,78382.565722
2957.816355,1,78397.59019
2961.159021,1,78413.298257
40000,1,78417.929006
40000,1,78422.417178
40000,1,78426.992841
40000,1,78431.685406
2956.408022,1,78449.386676
40000,1,78454.399139
40000,1,78459.48361
2963.820625,1,78479.679297
2921.897931,1,78500.568528
2935.209008,1,78520.898331
40000,1,78526.74817
2956.030188,1,78547.238944
40000,1,78552.326902
2953.236756,1,78572.740239
40000,1,78577.893121
40000,1,78583.864646
40000,1,78589.282371
40000,1,78594.469159
40000,1,78599.489732
40000,1,78604.652027
2996.923032,1,78624.855764
40000,1,78629.829484
2969.770924,1,78650.132039
40000,1,78655.398248
2967.871587,1,78675.723044
40000,1,78680.97419
40000,1,78686.864022
40000,1,78691.898204
40000,1,78697.202266
40000,1,78702.595604
40000,1,78707.711857
3011.927264,1,78727.830284
40000,1,78733.144427
40000,1,78738.653981
40000,1,78743.892693
40000,1,78749.019026
40000,1,78754.264529
40000,1,78759.597705
2966.943752,1,78779.345166
40000,1,78787.425964
2923.952635,1,78807.593841
40000,1,78812.970472
40000,1,78819.504295
40000,1,78827.021493
40000,1,78832.26041
40000,1,78837.151658
40000,1,78841.601074
40000,1,78846.241794
40000,1,78850.866532
2951.713863,1,78865.850922
40000,1,78870.356645
2948.67732,1,78886.116774
40000,1,78890.776987
40000,1,78895.638961
40000,1,78900.176568
40000,1,78904.839763
2981.124592,1,78921.210597
2937.946149,1,78941.84958
40000,1,78946.232592
40000,1,78950.857191
40000,1,78955.511743
40000,1,78959.888302
40000,1,78964.810553
40000,1,78969.415791
40000,1,78974.224243
40000,1,78978.723759
40000,1,78983.358992
2941.588637,1,78999.488436
40000,1,79004.536298
40000,1,79009.215674
40000,1,79013.912274
40000,1,79018.54256
40000,1,79023.111862
40000,1,79028.049607
2946.584378,1,79044.047774
40000,1,79048.718144
40000,1,79053.720122
40000,1,79058.324722
40000,1,79062.796707
40000,1,79067.366704
2941.129173,1,79082.987195
40000,1,79087.463396
2958.891414,1,79103.23151
2939.590232,1,79119.338549
40000,1,79123.984787
40000,1,79128.610256
2949.487381,1,79144.283002
40000,1,79149.188206
40000,1,79153.967227
40000,1,79158.539785
40000,1,79162.994461
40000,1,79167.842044
40000,1,79172.569643
40000,1,79177.334388
40000,1,79182.049779
40000,1,79186.477868
2942.483129,1,79201.893935
40000,1,79206.399028
40000,1,79211.417743
2991.931993,1,79227.476603
2960.895655,1,79243.51071
40000,1,79248.194374
2962.06587,1,79263.996095
40000,1,79268.555024
2933.244968,1,79284.198058
2952.889472,1,79300.12504
3006.528094,1,79316.207196
40000,1,79320.71489
40000,1,79325.302647
2948.690553,1,79341.073132
40000,1,79346.335341
40000,1,79351.10426
2939.801258,1,79366.940768
2961.904704,1,79383.154971
40000,1,79387.944752
40000,1,79392.758006
2937.751071,1,79408.633687
40000,1,79413.115791
2965.494887,1,79428.876337
40000,1,79433.479519
40000,1,79438.715844
40000,1,79443.864287
3005.68858,1,79464.211114
40000,1,79469.585593
2960.646515,1,79489.710485
2957.99201,1,79509.973208
2951.360213,1,79530.423424
40000,1,79535.494564
40000,1,79540.585103
2939.183517,1,79561.146017
40000,1,79566.446901
40000,1,79573.289629
40000,1,79578.46408
2970.513887,1,79598.780404
40000,1,79603.924764
2970.564688,1,79624.415725
40000,1,79629.518226
40000,1,79634.972841
40000,1,79640.295672
40000,1,79645.854434
40000,1,79651.596985
2935.148637,1,79671.748622
40000,1,79677.56902
40000,1,79682.702462
40000,1,79688.003507
40000,1,79692.856747
40000,1,79697.415705
40000,1,79702.008273
40000,1,79706.645303
40000,1,79711.434757
2968.85563,1,79726.715023
2960.994674,1,79742.215543
40000,1,79746.769891
40000,1,79751.390518
40000,1,79756.898025
2957.403981,1,79772.163472
40000,1,79776.893458
40000,1,79781.542881
40000,1,79786.272466
40000,1,79791.040483
40000,1,79795.822144
40000,1,79800.570449
40000,1,79805.103915
2942.473313,1,79820.207945
2942.100197,1,79835.693163
40000,1,79840.328908
2976.585982,1,79855.846019
40000,1,79864.576133
40000,1,79868.996261
40000,1,79873.891206
40000,1,79878.369501
40000,1,79883.085011
2947.161247,1,79898.393117
2945.360617,1,79914.164585
40000,1,79919.745489
40000,1,79924.358694
40000,1,79928.715147
2941.704816,1,79944.044135
2970.557981,1,79959.504906
40000,1,79964.038059
40000,1,79968.778453
40000,1,79973.331869
40000,1,79978.513876
40000,1,79983.574349
40000,1,79988.6513
40000,1,79993.942368
40000,1,79999.560692
40000,1,80004.721014
2990.483842,1,80025.400613
40000,1,80030.716187
2973.029113,1,80051.370021
2965.003327,1,80071.774343
2949.989539,1,80092.659881
2956.337195,1,80113.147623
40000,1,80118.156047
2978.644025,1,80138.867493
40000,1,80144.066363
40000,1,80149.199029
40000,1,80154.499984
2962.580312,1,80174.742638
2955.077393,1,80195.080228
3006.144545,1,80215.715082
40000,1,80220.845504
40000,1,80226.100666
2959.981291,1,80246.541827
2972.301288,1,80267.360781
2917.967826,1,80288.650557
40000,1,80294.014915
40000,1,80299.992885
2942.430498,1,80320.098566
2953.529514,1,80340.684021
40000,1,80346.044647
40000,1,80351.368093
40000,1,80356.48849
40000,1,80362.169362
40000,1,80367.173881
2953.756752,1,80388.786995
40000,1,80393.811265
40000,1,80399.037478
2963.279676,1,80419.496986
2953.865735,1,80440.014505
40000,1,80445.197037
40000,1,80450.941951
40000,1,80455.949366
40000,1,80461.293473
40000,1,80466.771588
40000,1,80472.207991
40000,1,80477.639592
40000,1,80482.773234
40000,1,80488.161902
2963.357588,1,80508.802278
40000,1,80513.80952
40000,1,80519.309556
40000,1,80524.441407
40000,1,80530.159104
2988.826597,1,80550.89358
2968.909357,1,80571.312829
40000,1,80576.543563
2945.161032,1,80596.920221
2975.482902,1,80617.394759
40000,1,80622.7472
40000,1,80628.121908
2971.38836,1,80648.695199
40000,1,80654.015296
40000,1,80659.447284
40000,1,80664.696621
40000,1,80669.746266
40000,1,80675.125193
40000,1,80680.422267
40000,1,80685.875726
40000,1,80691.021192
40000,1,80696.203407
2948.778049,1,80716.626541
2935.74318,1,80737.161912
40000,1,80742.150853
2951.411345,1,80762.394194
2928.708733,1,80782.639035
2956.81991,1,80803.080956
40000,1,80808.03281
40000,1,80812.97334
40000,1,80818.453418
2964.542995,1,80839.3352
40000,1,80844.714878
40000,1,80849.73115
40000,1,80855.251427
2935.29524,1,80875.442209
40000,1,80880.856002
40000,1,80886.411625
40000,1,80891.759865
40000,1,80896.935877
2954.93155,1,80917.058654
2943.593737,1,80937.452716
40000,1,80942.639515
40000,1,80949.048094
2969.022699,1,80969.457261
2950.218616,1,80989.954795
2923.176115,1,81010.620986
2923.946207,1,81031.242224
2943.97637,1,81052.026703
2940.197065,1,81072.593628
40000,1,81081.146693
40000,1,81086.404795
40000,1,81091.373959
40000,1,81096.450247
40000,1,81101.596654
40000,1,81106.732224
40000,1,81112.173694
40000,1,81117.632796
40000,1,81122.711364
40000,1,81127.85915
2973.294755,1,81148.142328
40000,1,81153.25432
2931.188752,1,81173.591357
2963.686861,1,81193.801532
2973.353789,1,81214.295654
40000,1,81219.568268
40000,1,81225.290825
2934.133596,1,81245.816007
2932.835256,1,81266.434057
2944.9394,1,81287.153181
2952.53554,1,81308.21201
2935.60502,1,81328.307787
40000,1,81333.432108
40000,1,81338.477197
40000,1,81343.852084
40000,1,81349.208834
40000,1,81354.255373
2975.795337,1,81375.058439
40000,1,81380.342142
2950.381248,1,81400.675423
40000,1,81405.810416
40000,1,81411.489549
40000,1,81416.519565
2961.668018,1,81436.860888
40000,1,81442.214404
2960.865939,1,81462.712195
40000,1,81467.785265
40000,1,81472.774532
40000,1,81478.048553
40000,1,81483.398715
2946.264999,1,81503.220767
40000,1,81508.251158
2959.792174,1,81528.605846
2960.528663,1,81549.277019
2946.764323,1,81569.847842
40000,1,81575.903504
40000,1,81581.335917
2977.75122,1,81601.691962
2990.3771,1,81622.650707
2990.299976,1,81643.273233
40000,1,81648.353662
40000,1,81653.57525
2968.010893,1,81674.131582
40000,1,81679.332317
40000,1,81684.45124
40000,1,81690.257154
40000,1,81695.326451
40000,1,81700.47786
40000,1,81705.579805
40000,1,81710.889223
40000,1,81716.996049
40000,1,81721.982568
2964.438633,1,81742.286975
40000,1,81747.68801
40000,1,81752.791446
2947.363998,1,81773.292248
40000,1,81778.329626
40000,1,81783.982382
40000,1,81789.548037
40000,1,81794.595261
40000,1,81799.840891
40000,1,81805.282907
40000,1,81810.734419
40000,1,81816.466084
40000,1,81821.455086
40000,1,81826.583909
40000,1,81832.164774
40000,1,81837.364214
40000,1,81842.445138
40000,1,81847.395562
40000,1,81852.685558
2952.055366,1,81872.506319
2971.136542,1,81893.098156
2951.922543,1,81913.43557
40000,1,81918.664558
40000,1,81923.69599
2955.82264,1,81944.144422
2953.841759,1,81964.763277
2959.420952,1,81985.426897
40000,1,81990.607247
40000,1,81995.991196
40000,1,82001.34054
40000,1,82006.442845
2940.048528,1,82026.519047
40000,1,82031.532322
2960.652634,1,82052.650606
2952.920203,1,82072.725219
40000,1,82077.82261
40000,1,82082.967766
2955.998824,1,82103.100027
40000,1,82108.83379
2940.683559,1,82129.528668
2946.505294,1,82150.066083
40000,1,82155.270732
40000,1,82160.703422
2934.894205,1,82181.003463
40000,1,82186.141856
40000,1,82191.123709
40000,1,82196.057847
40000,1,82200.859059
2950.309361,1,82216.263091
40000,1,82220.811974
40000,1,82225.38077
2977.064922,1,82240.986486
40000,1,82245.838895
2965.414686,1,82261.639605
2953.740018,1,82277.193455
40000,1,82281.727799
40000,1,82286.367378
40000,1,82291.480887
40000,1,82296.159074
40000,1,82300.870344
40000,1,82305.53207
40000,1,82310.293127
40000,1,82314.903793
2974.176597,1,82330.06649
2955.42229,1,82346.100876
40000,1,82350.682885
2979.909356,1,82366.178615
40000,1,82371.108264
40000,1,82375.978009
40000,1,82380.784478
2951.138665,1,82396.589917
2938.512547,1,82412.303111
2956.160466,1,82428.162238
40000,1,82432.839081
2945.066089,1,82448.682852
40000,1,82453.362438
40000,1,82457.975345
2938.465381,1,82473.457193
2962.940985,1,82489.50787
40000,1,82494.734746
40000,1,82499.553335
2946.144635,1,82515.381782
40000,1,82519.927493
2961.863877,1,82535.871083
40000,1,82540.702084
2971.000213,1,82556.490993
40000,1,82561.537167
40000,1,82567.119262
40000,1,82572.457314
2962.788934,1,82592.651912
40000,1,82597.92893
40000,1,82603.602978
40000,1,82608.899054
40000,1,82613.783954
40000,1,82618.927211
40000,1,82624.114984
40000,1,82630.048452
40000,1,82635.386436
40000,1,82640.567497
2970.895065,1,82660.402274
40000,1,82665.749569
40000,1,82670.868361
40000,1,82675.98478
40000,1,82680.983867
40000,1,82685.971492
40000,1,82691.211598
40000,1,82696.178353
40000,1,82701.361791
40000,1,82706.423851
2965.870586,1,82726.272781
40000,1,82732.0066
40000,1,82737.025872
2962.764176,1,82757.689714
2988.399139,1,82778.257175
40000,1,82783.526789
40000,1,82788.725562
2959.423012,1,82809.057787
40000,1,82814.898952
40000,1,82820.269661
40000,1,82825.198224
40000,1,82830.667157
40000,1,82835.928941
2962.26759,1,82856.324146
2956.037955,1,82876.851637
2930.652537,1,82897.674054
2946.819865,1,82918.350347
2962.017306,1,82938.532837
40000,1,82943.746958
40000,1,82948.602847
2918.241332,1,82969.039087
40000,1,82974.256331
40000,1,82979.645773
40000,1,82984.855172
40000,1,82990.88361
40000,1,82995.961104
2971.096813,1,83016.341089
40000,1,83021.517772
2961.361779,1,83042.115201
2952.211156,1,83062.38631
40000,1,83067.516678
2953.561082,1,83088.082299
40000,1,83093.094827
40000,1,83099.180269
40000,1,83104.59971
2974.275666,1,83124.863213
2966.110894,1,83145.217217
40000,1,83150.243863
2969.13724,1,83170.479054
2973.157889,1,83191.064693
40000,1,83196.26761
2952.509544,1,83216.652589
40000,1,83222.070281
40000,1,83227.67592
40000,1,83232.700093
40000,1,83238.08839
40000,1,83243.558946
2936.702822,1,83263.893998
40000,1,83268.84396
40000,1,83274.173961
40000,1,83279.851261
40000,1,83285.098203
40000,1,83290.259603
40000,1,83296.316576
40000,1,83304.022677
40000,1,83309.303384
40000,1,83314.31859
40000,1,83319.410485
40000,1,83324.414514
40000,1,83330.222632
2948.138222,1,83350.212698
2931.563941,1,83370.990412
40000,1,83376.442046
2931.573375,1,83396.969766
