#{"t_start": 1651423993.679893, "env_id": null}
r,l,t
40000,1,44735.889695
40000,1,44740.6307
40000,1,44745.78031
40000,1,44751.114997
40000,1,44756.024413
40000,1,44760.698856
40000,1,44765.840584
40000,1,44771.222163
40000,1,44776.619674
40000,1,44783.416837
2941.568317,1,44803.289943
2884.375886,1,44823.451988
40000,1,44829.569541
40000,1,44834.811512
2945.912179,1,44854.99661
40000,1,44860.171341
40000,1,44865.566941
40000,1,44871.365094
40000,1,44880.708201
40000,1,44886.094395
40000,1,44891.639628
2953.898822,1,44911.951781
2980.121654,1,44932.244642
40000,1,44938.185491
40000,1,44944.235493
40000,1,44949.854594
40000,1,44955.993645
40000,1,44961.304767
2930.580541,1,44981.46945
40000,1,44987.192007
40000,1,44992.984061
40000,1,44998.600958
40000,1,45004.101469
40000,1,45009.858754
40000,1,45015.776637
40000,1,45021.557232
2937.369267,1,45042.361848
40000,1,45048.812501
2978.35643,1,45069.2096
40000,1,45076.822877
2966.129414,1,45096.986799
40000,1,45102.818484
40000,1,45108.743553
40000,1,45114.928042
40000,1,45120.711084
2949.994576,1,45141.292733
40000,1,45147.303234
40000,1,45152.900181
40000,1,45158.724505
2931.404292,1,45178.921918
40000,1,45184.566819
40000,1,45189.557975
40000,1,45194.902167
40000,1,45200.80162
40000,1,45205.993487
40000,1,45211.390091
40000,1,45217.262973
40000,1,45222.437126
2908.291611,1,45242.469399
2959.886808,1,45258.462688
40000,1,45263.169775
2967.099624,1,45278.710503
2954.417396,1,45294.468559
40000,1,45299.620587
2907.706041,1,45315.180625
2947.573358,1,45330.790794
2961.76844,1,45346.289124
40000,1,45351.078364
40000,1,45356.6161
40000,1,45362.051611
40000,1,45367.084516
2917.016881,1,45382.436723
40000,1,45387.014759
40000,1,45391.954093
40000,1,45396.773779
2956.320472,1,45412.126308
40000,1,45416.961654
40000,1,45421.527493
2930.980868,1,45437.150404
40000,1,45442.010741
40000,1,45447.020483
40000,1,45452.400284
40000,1,45458.199843
40000,1,45463.518642
40000,1,45469.223336
40000,1,45474.663488
40000,1,45480.08171
40000,1,45485.772735
40000,1,45491.138709
40000,1,45496.397421
40000,1,45502.631794
2961.78477,1,45522.784552
2932.042519,1,45543.403312
40000,1,45548.447215
40000,1,45554.320727
40000,1,45559.664769
2945.367727,1,45579.674842
40000,1,45585.008921
40000,1,45590.914522
40000,1,45596.221423
40000,1,45601.862886
40000,1,45607.36641
2934.659554,1,45627.374408
40000,1,45633.073474
40000,1,45639.027582
40000,1,45644.728332
40000,1,45649.875483
40000,1,45654.850556
40000,1,45660.890788
40000,1,45666.256867
40000,1,45671.999065
2952.976012,1,45692.086179
40000,1,45698.283154
40000,1,45703.688427
40000,1,45709.625938
40000,1,45716.03614
40000,1,45721.977256
2929.669441,1,45742.461782
2960.447186,1,45762.730872
40000,1,45768.099047
40000,1,45773.450472
40000,1,45779.110365
40000,1,45785.306908
40000,1,45790.776
40000,1,45797.292516
40000,1,45803.365379
2916.794034,1,45823.68114
40000,1,45829.430438
2896.07907,1,45849.608547
40000,1,45855.575679
2953.461311,1,45875.937234
40000,1,45881.036324
2944.757134,1,45901.429982
40000,1,45907.766312
2991.027259,1,45928.220101
2967.1461,1,45948.348482
40000,1,45953.813867
40000,1,45959.613015
40000,1,45964.73815
40000,1,45970.017708
2927.935643,1,45990.140771
40000,1,45996.040308
40000,1,46002.063255
40000,1,46008.11755
40000,1,46013.558411
40000,1,46020.202641
40000,1,46025.735172
40000,1,46033.899213
40000,1,46039.204389
2944.870164,1,46059.649534
40000,1,46065.675516
40000,1,46070.744153
40000,1,46076.163611
40000,1,46081.716323
2949.688672,1,46102.145448
40000,1,46107.569272
40000,1,46113.348744
40000,1,46120.158904
2945.070121,1,46140.709939
40000,1,46146.694759
40000,1,46152.327253
40000,1,46158.116052
40000,1,46163.834602
40000,1,46169.436716
40000,1,46174.730815
2956.902997,1,46194.985355
2950.763465,1,46215.373292
40000,1,46220.763344
40000,1,46226.584334
40000,1,46231.586406
40000,1,46237.247194
40000,1,46242.913944
40000,1,46248.079987
2973.420469,1,46268.081153
40000,1,46273.292644
2945.632668,1,46293.690579
40000,1,46299.479991
40000,1,46305.894784
40000,1,46311.540695
2952.915886,1,46332.22616
40000,1,46337.960019
40000,1,46344.327772
40000,1,46352.234649
40000,1,46357.739902
40000,1,46362.902658
40000,1,46368.745676
40000,1,46374.571319
40000,1,46380.532851
2972.277129,1,46400.861303
2913.255982,1,46421.016228
40000,1,46426.32696
2947.49208,1,46446.711704
40000,1,46452.290196
40000,1,46457.849473
40000,1,46463.792843
40000,1,46470.002571
40000,1,46475.598271
2964.277771,1,46495.418894
2954.711978,1,46515.651941
40000,1,46521.939256
2939.131465,1,46542.226212
2963.687165,1,46562.232502
2938.786136,1,46582.283107
40000,1,46588.142928
40000,1,46593.858378
40000,1,46600.197933
40000,1,46605.714099
40000,1,46611.287872
40000,1,46616.934115
40000,1,46622.776806
40000,1,46628.225128
40000,1,46633.836627
40000,1,46639.504838
40000,1,46644.275861
40000,1,46650.945514
40000,1,46656.706194
40000,1,46661.870462
2942.92968,1,46681.883358
40000,1,46687.45538
40000,1,46693.390571
40000,1,46698.891931
40000,1,46704.69012
40000,1,46711.200764
40000,1,46717.132169
40000,1,46722.765921
40000,1,46728.754282
40000,1,46734.28944
40000,1,46739.236324
40000,1,46745.607112
40000,1,46751.586418
40000,1,46757.16956
2948.25656,1,46777.371625
40000,1,46783.204042
2914.598856,1,46803.378358
40000,1,46809.039131
40000,1,46814.24683
2943.022275,1,46834.401037
40000,1,46840.225518
40000,1,46845.199948
40000,1,46851.349029
2919.816697,1,46871.995915
40000,1,46878.999308
40000,1,46885.727286
40000,1,46891.532823
40000,1,46897.42147
40000,1,46903.460793
40000,1,46909.142279
40000,1,46914.376595
2972.93613,1,46934.743351
40000,1,46940.250149
40000,1,46945.699613
40000,1,46951.61723
2930.801105,1,46971.447434
40000,1,46977.108605
2954.362209,1,46997.783942
2933.00422,1,47018.090713
40000,1,47023.197993
40000,1,47029.337634
40000,1,47034.834941
40000,1,47040.934642
40000,1,47046.437851
2973.945218,1,47066.686272
40000,1,47072.005349
40000,1,47077.2915
2967.669289,1,47097.483401
2936.982535,1,47117.496318
40000,1,47123.070106
40000,1,47128.886799
2971.816024,1,47148.689438
40000,1,47154.466794
40000,1,47159.717919
40000,1,47166.206477
2979.556357,1,47186.897554
40000,1,47192.102567
2950.020926,1,47212.349962
2907.697659,1,47233.001892
40000,1,47238.458515
2947.864917,1,47258.653295
40000,1,47263.753388
40000,1,47269.763757
40000,1,47278.669444
40000,1,47284.376271
40000,1,47289.846498
40000,1,47296.090782
40000,1,47301.667827
40000,1,47307.678585
40000,1,47313.736217
40000,1,47319.058667
40000,1,47324.293441
40000,1,47330.122948
2973.13111,1,47350.378993
40000,1,47355.987591
40000,1,47362.278407
2931.420232,1,47382.816113
40000,1,47388.919374
40000,1,47394.480999
40000,1,47400.085351
40000,1,47405.598078
2976.546292,1,47426.020209
40000,1,47431.275993
40000,1,47440.222071
2947.722664,1,47460.185167
40000,1,47465.358864
2940.053165,1,47485.759586
40000,1,47491.860818
2906.450174,1,47512.136819
2960.035699,1,47532.164313
40000,1,47537.710111
40000,1,47543.049579
2964.099809,1,47563.133701
40000,1,47568.906909
40000,1,47574.78589
40000,1,47579.920848
40000,1,47585.118526
2953.145808,1,47605.176713
40000,1,47610.679498
2968.163307,1,47631.120164
2965.321139,1,47651.587487
40000,1,47657.223763
40000,1,47662.850003
40000,1,47669.354478
40000,1,47675.183109
40000,1,47681.028215
40000,1,47686.552668
2954.314711,1,47706.868462
40000,1,47712.299215
40000,1,47717.781606
2969.375431,1,47738.083346
40000,1,47743.343613
40000,1,47748.977531
2945.915721,1,47769.405442
40000,1,47776.710033
2955.368583,1,47797.015312
40000,1,47802.661734
2961.766818,1,47822.939658
40000,1,47828.741815
40000,1,47835.396934
40000,1,47842.514954
40000,1,47847.591837
40000,1,47852.022933
40000,1,47857.593615
40000,1,47862.299988
40000,1,47867.113991
40000,1,47872.032993
40000,1,47876.775948
40000,1,47881.649668
40000,1,47886.785846
40000,1,47891.482172
40000,1,47896.362165
40000,1,47900.93746
40000,1,47905.4983
2923.245734,1,47920.608701
2947.367257,1,47936.207957
40000,1,47940.563523
40000,1,47945.469494
40000,1,47950.892338
40000,1,47956.014752
40000,1,47961.454633
40000,1,47966.431153
2966.009253,1,47981.633855
40000,1,47986.489191
40000,1,47991.31628
2954.68103,1,48006.507353
40000,1,48011.627294
40000,1,48016.754984
40000,1,48023.881926
40000,1,48028.634955
2955.666644,1,48044.273274
40000,1,48049.422294
40000,1,48054.109766
2939.854144,1,48069.3902
40000,1,48074.27793
40000,1,48079.299494
40000,1,48083.775959
2947.758815,1,48098.857413
2950.377226,1,48114.64404
2927.07038,1,48130.380179
40000,1,48135.321264
40000,1,48139.907707
40000,1,48144.412787
40000,1,48149.550471
2935.512434,1,48164.921624
40000,1,48170.330355
40000,1,48174.937917
40000,1,48179.83649
40000,1,48184.203171
40000,1,48189.829033
40000,1,48194.750208
2947.277469,1,48210.058267
40000,1,48215.096563
40000,1,48220.144631
40000,1,48224.508319
2962.613685,1,48239.978937
40000,1,48244.640472
40000,1,48249.207813
40000,1,48255.392756
40000,1,48261.450967
40000,1,48266.889769
40000,1,48272.022573
40000,1,48277.730763
40000,1,48283.28881
40000,1,48288.772622
40000,1,48294.500767
40000,1,48299.634818
40000,1,48304.68655
40000,1,48309.750755
40000,1,48315.191105
2956.129204,1,48335.232085
40000,1,48341.085344
40000,1,48346.787905
40000,1,48352.087637
40000,1,48357.566864
40000,1,48362.757695
40000,1,48368.469094
40000,1,48374.139713
40000,1,48379.244839
2933.875868,1,48399.022322
40000,1,48404.823419
40000,1,48410.912825
40000,1,48416.835142
40000,1,48422.507422
2942.159529,1,48443.205182
40000,1,48449.180673
40000,1,48455.223661
40000,1,48460.665483
40000,1,48466.077065
3005.674747,1,48486.333799
40000,1,48492.287834
40000,1,48497.904462
40000,1,48504.945458
40000,1,48510.174696
40000,1,48516.32388
40000,1,48522.093664
40000,1,48527.664445
40000,1,48533.11471
40000,1,48538.979884
40000,1,48544.232004
40000,1,48549.814337
40000,1,48554.94748
40000,1,48560.930251
2913.503641,1,48581.220488
2944.393184,1,48601.395341
40000,1,48606.833657
3005.902292,1,48627.230457
40000,1,48633.032018
40000,1,48638.513521
40000,1,48644.150853
40000,1,48649.640522
40000,1,48654.991145
40000,1,48660.585768
2949.571508,1,48680.669399
40000,1,48686.365327
40000,1,48693.298405
40000,1,48699.668294
2942.792538,1,48720.546162
2944.064929,1,48741.382245
40000,1,48747.181496
40000,1,48752.451664
2928.816518,1,48773.04705
40000,1,48778.590686
2973.664244,1,48799.182127
40000,1,48804.746031
40000,1,48810.316093
2968.414969,1,48830.580787
40000,1,48836.141967
40000,1,48841.491729
40000,1,48847.640305
40000,1,48853.336172
40000,1,48859.085909
40000,1,48865.050112
40000,1,48871.08921
40000,1,48876.159387
40000,1,48881.320568
40000,1,48886.899199
40000,1,48892.629301
2951.175866,1,48913.208644
2942.665288,1,48933.772359
2990.279664,1,48954.026012
40000,1,48959.562075
40000,1,48965.398311
40000,1,48971.446653
40000,1,48977.251756
2946.380933,1,48997.815642
40000,1,49003.773636
40000,1,49009.634084
2949.998058,1,49030.107719
40000,1,49036.526421
40000,1,49042.012067
40000,1,49048.026543
2952.767709,1,49068.551557
40000,1,49074.082078
40000,1,49079.832323
2946.532852,1,49100.450019
40000,1,49107.43108
40000,1,49113.279887
40000,1,49118.724242
40000,1,49123.863095
40000,1,49129.263841
40000,1,49135.808768
2952.326417,1,49156.25789
40000,1,49161.99646
40000,1,49167.15067
2935.01785,1,49187.135256
40000,1,49192.489725
40000,1,49197.744647
40000,1,49203.537112
40000,1,49208.841953
2963.192118,1,49229.388232
40000,1,49235.366609
40000,1,49244.588497
2980.897153,1,49265.069459
40000,1,49270.288437
40000,1,49275.875696
40000,1,49280.886304
40000,1,49286.765919
40000,1,49292.173342
40000,1,49297.181593
40000,1,49303.305367
40000,1,49308.908194
40000,1,49314.900742
2943.328048,1,49335.421181
40000,1,49340.875826
40000,1,49346.131084
40000,1,49353.107066
40000,1,49358.841157
40000,1,49364.390946
40000,1,49369.438922
40000,1,49375.630734
40000,1,49381.053905
2945.444663,1,49401.816559
2970.619139,1,49422.265065
2959.852249,1,49443.039983
40000,1,49448.800242
40000,1,49455.214692
40000,1,49460.444465
40000,1,49465.491814
40000,1,49470.799024
40000,1,49477.780572
2980.302642,1,49498.586376
40000,1,49503.980524
2930.693223,1,49524.571445
40000,1,49531.183779
40000,1,49536.993183
40000,1,49542.908988
40000,1,49548.685293
40000,1,49554.157273
40000,1,49559.164922
40000,1,49564.525936
40000,1,49569.660714
2961.32719,1,49590.08522
40000,1,49595.774408
40000,1,49601.058908
40000,1,49606.477959
2944.56585,1,49627.047314
40000,1,49632.432322
40000,1,49638.30695
40000,1,49643.506971
40000,1,49649.364811
40000,1,49655.99084
40000,1,49661.959918
40000,1,49667.270431
40000,1,49673.087468
40000,1,49678.089208
40000,1,49683.58688
40000,1,49689.441176
40000,1,49694.848415
2938.26889,1,49711.185229
40000,1,49716.245782
40000,1,49721.632611
40000,1,49726.98565
40000,1,49732.09606
2957.934876,1,49747.798638
2884.067734,1,49763.802802
2965.998357,1,49779.772212
40000,1,49784.594245
40000,1,49789.797081
2927.16009,1,49805.564643
40000,1,49811.241338
40000,1,49816.066025
40000,1,49820.888002
2967.701097,1,49836.630983
40000,1,49841.986621
40000,1,49847.244722
40000,1,49852.184649
40000,1,49856.745651
40000,1,49861.590115
40000,1,49866.184412
40000,1,49871.214485
40000,1,49875.996552
2959.372689,1,49891.378097
40000,1,49896.251557
40000,1,49901.270962
2976.421115,1,49917.293151
2992.55227,1,49933.200386
40000,1,49938.430114
40000,1,49943.461672
40000,1,49948.355286
40000,1,49953.126035
40000,1,49958.051004
2942.454487,1,49973.411748
40000,1,49978.755143
2949.44107,1,49994.498439
40000,1,49999.607015
40000,1,50004.657747
2941.597499,1,50020.547614
2952.181518,1,50036.327557
40000,1,50042.103801
2972.533372,1,50057.764545
2978.834979,1,50073.781131
2986.836616,1,50089.813775
40000,1,50094.726905
2976.397198,1,50110.526859
40000,1,50115.399415
40000,1,50119.862606
40000,1,50124.863072
40000,1,50129.585747
40000,1,50134.953092
40000,1,50140.517233
40000,1,50146.025999
40000,1,50150.893201
40000,1,50155.53567
40000,1,50160.23387
40000,1,50164.867616
40000,1,50169.332446
40000,1,50174.012452
40000,1,50178.667046
2957.151153,1,50193.600931
40000,1,50198.623513
40000,1,50203.535136
40000,1,50208.901911
40000,1,50213.740884
40000,1,50218.845453
40000,1,50224.620761
40000,1,50229.938192
2950.398345,1,50249.924429
40000,1,50255.358571
2986.038973,1,50275.403244
40000,1,50281.702235
40000,1,50287.047973
2982.730125,1,50307.374389
40000,1,50313.378764
40000,1,50319.130351
40000,1,50325.157639
40000,1,50330.704256
40000,1,50338.566445
40000,1,50343.982248
2913.460945,1,50363.7841
40000,1,50369.348467
40000,1,50374.236452
2968.622672,1,50394.117263
40000,1,50399.806633
2933.415195,1,50420.108829
2952.476968,1,50440.405577
40000,1,50445.843095
40000,1,50451.35727
40000,1,50456.277031
40000,1,50461.436164
40000,1,50466.597804
40000,1,50471.88237
40000,1,50476.909909
2951.663506,1,50497.670982
40000,1,50503.183511
40000,1,50508.278991
40000,1,50513.672205
40000,1,50519.241244
2960.689392,1,50539.053927
40000,1,50545.20853
40000,1,50551.375585
40000,1,50557.938977
2950.986278,1,50578.037102
40000,1,50583.442939
40000,1,50589.066661
40000,1,50594.576077
40000,1,50600.669384
40000,1,50607.224392
2954.921694,1,50627.874046
40000,1,50633.414521
40000,1,50638.827712
2938.418059,1,50660.108665
40000,1,50665.76694
40000,1,50671.10374
40000,1,50676.712828
2960.123748,1,50697.122933
40000,1,50703.098969
40000,1,50708.618377
2942.704427,1,50729.323682
40000,1,50734.747635
2961.308968,1,50755.234648
40000,1,50760.865617
40000,1,50766.934381
2956.420154,1,50787.288023
40000,1,50793.149285
40000,1,50799.57639
40000,1,50805.459943
40000,1,50811.526798
40000,1,50817.212488
40000,1,50823.150573
2914.442114,1,50843.274225
40000,1,50848.89828
40000,1,50855.245768
40000,1,50861.171524
40000,1,50870.307737
2957.180284,1,50890.596382
40000,1,50895.650489
2942.509551,1,50915.941795
40000,1,50921.497154
40000,1,50927.051621
2964.600784,1,50947.427575
40000,1,50952.801727
40000,1,50958.579015
40000,1,50964.238688
40000,1,50969.802855
2951.482632,1,50989.75934
40000,1,50995.00872
40000,1,51000.885489
40000,1,51006.278736
40000,1,51011.578299
40000,1,51016.710625
40000,1,51021.754241
40000,1,51027.401212
40000,1,51032.959659
40000,1,51038.37215
40000,1,51044.702001
40000,1,51049.87261
40000,1,51055.57017
40000,1,51060.904852
40000,1,51066.179006
40000,1,51071.798741
2962.092672,1,51092.142081
40000,1,51097.884472
2904.878686,1,51117.739604
40000,1,51123.620916
2966.554385,1,51143.777754
40000,1,51149.316911
40000,1,51154.347885
40000,1,51159.365801
40000,1,51164.617476
40000,1,51169.83391
2946.918834,1,51189.905589
40000,1,51195.019311
40000,1,51200.992858
40000,1,51206.291847
40000,1,51212.39994
2984.062655,1,51232.599859
40000,1,51238.35676
2969.234365,1,51258.527562
40000,1,51264.180119
40000,1,51271.513532
40000,1,51277.695691
2948.094368,1,51298.780529
2934.155772,1,51319.39057
40000,1,51324.624087
2943.230307,1,51344.910149
40000,1,51350.223497
40000,1,51358.755403
40000,1,51363.934066
40000,1,51369.304562
40000,1,51374.757924
40000,1,51380.512695
40000,1,51386.056289
2948.54367,1,51406.109674
40000,1,51411.154962
40000,1,51416.276766
40000,1,51422.642723
2971.427422,1,51442.941773
40000,1,51448.454612
40000,1,51454.712436
40000,1,51459.786878
40000,1,51465.322986
40000,1,51470.517933
40000,1,51475.835603
40000,1,51481.453589
40000,1,51487.097866
2940.960191,1,51507.23803
40000,1,51512.550076
40000,1,51517.910257
40000,1,51523.428131
40000,1,51528.591927
2965.49058,1,51549.004338
40000,1,51554.712898
40000,1,51559.550079
2917.818994,1,51579.531669
40000,1,51584.633562
40000,1,51590.698435
40000,1,51596.520162
40000,1,51602.903845
40000,1,51608.05291
40000,1,51613.116332
40000,1,51618.582858
40000,1,51624.183194
40000,1,51630.686508
40000,1,51635.602269
40000,1,51640.596447
40000,1,51645.413379
40000,1,51650.400027
2951.805073,1,51665.83823
40000,1,51670.531166
40000,1,51675.057662
2905.390234,1,51690.412555
40000,1,51695.226968
2958.545852,1,51710.770787
40000,1,51715.541104
40000,1,51720.755473
40000,1,51725.742421
40000,1,51731.073222
40000,1,51735.983599
40000,1,51740.694212
40000,1,51745.408284
40000,1,51750.237686
40000,1,51754.792176
40000,1,51759.961411
40000,1,51765.106321
40000,1,51770.683591
40000,1,51775.813378
2968.22283,1,51795.389405
40000,1,51800.613971
40000,1,51805.573196
40000,1,51811.286488
40000,1,51816.698163
40000,1,51822.303417
40000,1,51828.654875
40000,1,51833.596966
2964.496292,1,51853.691513
2941.206112,1,51873.89801
40000,1,51878.807422
40000,1,51884.604892
40000,1,51890.43964
2944.220814,1,51911.371319
40000,1,51917.170175
40000,1,51923.607739
40000,1,51929.125273
40000,1,51934.378535
40000,1,51939.819012
40000,1,51945.691573
2982.076595,1,51965.878696
40000,1,51971.056675
2918.20706,1,51990.944791
40000,1,51997.009182
40000,1,52002.993984
40000,1,52008.129178
2952.539754,1,52028.468478
2974.574646,1,52048.840898
2945.922633,1,52064.64806
40000,1,52070.099266
40000,1,52075.023052
40000,1,52079.93771
40000,1,52084.445443
40000,1,52090.00931
2948.855073,1,52105.489658
40000,1,52110.178763
40000,1,52114.799256
2987.93158,1,52130.453744
40000,1,52135.837967
40000,1,52141.46459
40000,1,52146.480817
40000,1,52151.626649
40000,1,52157.107306
40000,1,52161.668073
2985.516257,1,52181.562239
40000,1,52186.769708
2971.033157,1,52207.058325
40000,1,52212.245091
40000,1,52217.709731
40000,1,52222.824331
40000,1,52228.023323
40000,1,52233.387057
40000,1,52238.859547
2923.973646,1,52258.942364
40000,1,52264.318374
2945.505776,1,52284.694255
40000,1,52290.438277
40000,1,52296.196644
40000,1,52302.029957
40000,1,52307.936028
40000,1,52313.528174
40000,1,52318.934457
2936.312528,1,52339.059821
40000,1,52344.819174
40000,1,52349.865061
2979.591808,1,52369.906943
2988.014812,1,52390.287577
40000,1,52395.518579
2967.90239,1,52415.673898
40000,1,52420.817465
2942.225785,1,52441.51592
40000,1,52446.868271
40000,1,52453.224783
40000,1,52458.803214
40000,1,52463.878923
40000,1,52469.650801
40000,1,52475.081254
40000,1,52480.317839
2943.207387,1,52500.344908
2981.408898,1,52520.889715
2969.988951,1,52541.187436
40000,1,52546.435211
40000,1,52551.620563
40000,1,52557.090641
2914.954376,1,52576.899982
40000,1,52583.882035
40000,1,52589.054067
40000,1,52594.684535
40000,1,52600.481428
40000,1,52605.944679
40000,1,52611.125704
40000,1,52616.32891
40000,1,52621.547904
40000,1,52627.39134
40000,1,52632.515095
40000,1,52637.738203
40000,1,52643.119106
40000,1,52648.591287
40000,1,52653.782844
40000,1,52659.141822
40000,1,52664.180369
40000,1,52669.622345
40000,1,52675.048899
40000,1,52680.159645
40000,1,52685.467938
40000,1,52690.91581
2987.040994,1,52710.955507
40000,1,52715.915834
40000,1,52721.358644
2972.907851,1,52741.322605
40000,1,52746.396326
2910.842544,1,52766.591761
40000,1,52772.184495
2955.095001,1,52792.215539
40000,1,52798.245417
40000,1,52803.7349
40000,1,52809.243262
2926.938869,1,52829.499237
40000,1,52834.78513
40000,1,52839.913427
40000,1,52845.838625
2974.118615,1,52865.935077
40000,1,52871.076746
40000,1,52876.542106
40000,1,52882.774298
40000,1,52888.249052
40000,1,52893.810015
2971.070222,1,52914.263471
2946.075515,1,52935.225253
40000,1,52940.932216
40000,1,52946.22314
2987.221487,1,52966.638841
2937.843793,1,52987.08924
40000,1,52992.432263
40000,1,52997.80822
40000,1,53003.399164
2893.631101,1,53023.672232
40000,1,53029.168805
40000,1,53034.293963
40000,1,53040.446504
40000,1,53046.362693
40000,1,53051.432562
40000,1,53056.680082
40000,1,53061.865064
2956.566054,1,53081.969909
40000,1,53087.746485
40000,1,53093.018337
40000,1,53098.204552
40000,1,53103.673667
40000,1,53108.848344
40000,1,53114.609781
40000,1,53120.269374
2970.705392,1,53140.46593
40000,1,53145.867347
40000,1,53151.810894
40000,1,53156.816048
2927.645013,1,53177.572642
40000,1,53182.987245
2993.814102,1,53203.529048
2988.756162,1,53223.883541
2933.412209,1,53244.543444
40000,1,53250.114126
40000,1,53255.704128
40000,1,53261.375869
2960.182308,1,53281.9068
40000,1,53287.753773
40000,1,53293.493783
40000,1,53299.045943
40000,1,53304.479831
40000,1,53310.175731
40000,1,53315.666497
2969.48875,1,53336.174496
2952.568461,1,53356.319541
40000,1,53361.505847
40000,1,53366.771394
40000,1,53373.596117
40000,1,53379.02743
2945.873931,1,53399.713456
40000,1,53404.648951
40000,1,53409.689407
2937.652269,1,53429.951168
40000,1,53435.156168
40000,1,53441.169821
2931.282431,1,53461.471001
40000,1,53467.058982
40000,1,53472.184595
2952.262792,1,53492.343346
40000,1,53497.927808
40000,1,53503.403071
40000,1,53509.074874
40000,1,53514.178036
2920.134968,1,53534.786822
2953.709057,1,53554.999735
2951.781034,1,53575.574189
2931.330857,1,53596.328388
40000,1,53601.46257
40000,1,53606.879835
2986.613226,1,53627.549294
2954.566059,1,53648.129686
40000,1,53653.681764
2936.895583,1,53674.345953
40000,1,53679.834803
2935.795339,1,53700.261747
40000,1,53705.83329
40000,1,53711.192653
2971.248853,1,53731.679018
40000,1,53736.910731
2955.876679,1,53756.922452
40000,1,53762.245147
2967.343077,1,53782.362232
40000,1,53787.659422
2953.420535,1,53808.315643
40000,1,53813.273348
40000,1,53818.318794
2964.844519,1,53838.605772
2937.316391,1,53858.540034
2976.258146,1,53878.717671
40000,1,53884.057843
2935.022235,1,53904.525265
40000,1,53910.745158
40000,1,53916.249194
40000,1,53921.8211
2987.193058,1,53942.25573
40000,1,53947.781197
40000,1,53953.75788
40000,1,53959.242239
40000,1,53964.318497
2960.416847,1,53984.869081
2949.794543,1,54005.072077
40000,1,54010.975662
40000,1,54016.516901
40000,1,54022.062734
40000,1,54027.70411
2940.933597,1,54047.93115
2940.179271,1,54068.191829
40000,1,54073.635875
40000,1,54079.108768
40000,1,54084.653105
2929.782578,1,54105.006032
40000,1,54110.485363
40000,1,54115.775702
40000,1,54121.237337
2948.919188,1,54141.603144
40000,1,54147.644861
40000,1,54152.775654
40000,1,54158.405604
40000,1,54164.008503
40000,1,54169.295203
40000,1,54174.665109
40000,1,54179.773161
40000,1,54185.51337
40000,1,54191.031256
40000,1,54196.690985
40000,1,54202.146742
40000,1,54207.819632
3005.021382,1,54228.366432
40000,1,54233.685961
40000,1,54238.950272
2973.214327,1,54259.470968
40000,1,54264.703728
2958.880361,1,54285.051095
2940.761807,1,54306.104865
40000,1,54311.986499
40000,1,54317.220237
40000,1,54322.604475
40000,1,54328.537726
40000,1,54334.003005
40000,1,54339.225471
40000,1,54344.839382
2950.965716,1,54364.895252
40000,1,54370.594673
40000,1,54376.207898
40000,1,54381.299016
40000,1,54387.124897
40000,1,54393.027877
2969.686495,1,54413.695363
40000,1,54418.958962
40000,1,54424.483786
40000,1,54429.853585
40000,1,54435.229891
40000,1,54440.749846
2954.466589,1,54461.610136
2960.829391,1,54482.032628
40000,1,54488.084771
2968.103513,1,54508.456604
40000,1,54513.892905
40000,1,54519.293082
40000,1,54524.992996
40000,1,54530.180499
40000,1,54535.890843
2952.080838,1,54556.667833
40000,1,54562.622456
40000,1,54567.731859
40000,1,54573.070436
40000,1,54578.289542
40000,1,54584.251763
40000,1,54589.876351
40000,1,54594.910687
2958.188671,1,54615.312164
40000,1,54621.179415
40000,1,54626.525864
40000,1,54631.720081
40000,1,54636.98806
2979.636511,1,54657.772324
40000,1,54663.256221
40000,1,54668.32826
40000,1,54673.690956
40000,1,54680.082561
40000,1,54685.136617
40000,1,54690.678722
2949.848251,1,54710.85218
40000,1,54716.325401
40000,1,54721.74592
40000,1,54727.279067
40000,1,54734.018664
2946.252045,1,54754.837996
40000,1,54760.704802
2946.467082,1,54780.982949
40000,1,54786.522902
2968.218021,1,54807.071518
40000,1,54813.215048
2958.243977,1,54833.724105
40000,1,54839.517443
2956.357584,1,54859.939307
40000,1,54865.367629
40000,1,54870.961673
40000,1,54876.807777
2926.198877,1,54897.364759
2963.931132,1,54913.302075
40000,1,54918.297504
40000,1,54922.76756
40000,1,54927.279046
40000,1,54931.687166
2964.704994,1,54948.071607
40000,1,54953.797654
2962.515795,1,54974.835639
40000,1,54980.162941
40000,1,54985.782429
40000,1,54991.280442
2939.422235,1,55011.664265
40000,1,55017.236096
40000,1,55022.304011
40000,1,55028.311024
40000,1,55033.648726
2979.4404,1,55054.637757
2948.015938,1,55074.879319
40000,1,55080.131855
40000,1,55085.631474
40000,1,55091.359257
2999.167461,1,55111.881768
40000,1,55117.451778
40000,1,55123.596008
2952.786512,1,55144.050769
40000,1,55149.162506
40000,1,55154.597446
40000,1,55159.914448
2922.155037,1,55180.525046
40000,1,55185.889164
40000,1,55191.34981
2958.514052,1,55211.611981
2959.310591,1,55231.98019
40000,1,55238.226351
40000,1,55244.299282
2948.596796,1,55264.811143
40000,1,55270.329413
40000,1,55275.358173
40000,1,55280.840467
40000,1,55286.051152
40000,1,55291.638734
2967.780777,1,55312.169925
2991.439149,1,55332.750363
40000,1,55338.147726
40000,1,55343.785399
40000,1,55349.657122
2966.093576,1,55370.047828
40000,1,55375.51123
2953.540245,1,55396.122955
